ID,F635 Median,B635 Median,F532 Median,B532 Median
hAE0018,900.0,24.0,1478.0,0.0
hAE0020,555.0,0.0,444.0,0.0
hAE0022,2941.0,0.0,6650.0,0.0
hAE0064,3256.0,0.0,5555.0,0.0
hAE0066,2874.0,0.0,4127.0,0.0
hAC0764,4027.0,0.0,6873.0,0.0
hAC0775,432.0,0.0,978.0,0.0
hAC0777,2707.0,0.0,1708.0,0.0
hAC0784,1070.0,0.0,1893.0,0.0
hAC1079,3286.0,0.0,4960.0,0.0
hAC1083,8964.0,0.0,10091.0,0.0
hAC1086,1933.0,0.0,3660.0,0.0
hAC1095,762.0,0.0,1401.0,0.0
hAC4125,7521.0,0.0,11159.0,0.0
hAC4131,2377.0,49.0,3650.0,0.0
hAC4135,4667.0,58.0,7063.0,0.0
hAC4141,2464.0,16.0,3258.0,0.0
hAC4327,5834.0,0.0,9609.0,0.0
hAC4333,3032.0,7.0,5466.0,0.0
hAC4337,4525.0,0.0,7867.0,0.0
hAA9283,3965.0,0.0,6068.0,0.0
hAA9286,129.0,0.0,206.0,0.0
hAA9324,4034.0,0.0,8318.0,0.0
hAA9591,4556.0,0.0,5344.0,0.0
hAA9597,8532.0,0.0,15442.0,0.0
hAA9613,3845.0,0.0,6430.0,0.0
hAA9639,1512.0,0.0,2500.0,0.0
hAB7325,2407.0,0.0,3627.0,0.0
hAB7330,973.0,0.0,1615.0,0.0
hAB7340,2310.0,14.0,4530.0,0.0
hAB7348,3805.0,62.0,4065.0,0.0
hAB7644,3499.0,1.0,3123.0,0.0
hAB7668,1900.0,0.0,2636.0,0.0
hAB7682,3446.0,0.0,4653.0,0.0
hAB7717,1407.0,0.0,2175.0,0.0
hAA3640,2322.0,0.0,4021.0,0.0
hAA3658,1562.0,0.0,2809.0,0.0
hAA3995,3910.0,0.0,5792.0,0.0
hAA4019,636.0,0.0,1629.0,0.0
hAA4058,1922.0,0.0,3256.0,0.0
hAA4080,1710.0,0.0,2395.0,0.0
hAA7094,4693.0,0.0,8321.0,0.0
hAA7107,3120.0,0.0,5329.0,0.0
hAA7112,872.0,0.0,1195.0,0.0
hAA7136,805.0,41.0,780.0,0.0
hAA7352,5278.0,119.0,4075.0,0.0
hAA7363,1794.0,32.0,3068.0,0.0
hAA7384,1125.0,0.0,1914.0,0.0
hAA7390,669.0,0.0,1111.0,0.0
hAA9255,6692.0,0.0,9758.0,0.0
hAA0423,6459.0,0.0,14472.0,0.0
hAA0588,40027.0,0.0,23437.0,0.0
hAA0592,3519.0,0.0,3310.0,0.0
hAA0603,10010.0,0.0,21133.0,0.0
hAA0613,8281.0,0.0,19163.0,0.0
hAA1804,7924.0,0.0,14008.0,0.0
hAA1812,7229.0,0.0,13516.0,0.0
hAA1826,2724.0,11.0,3988.0,0.0
hAA1831,7783.0,0.0,12308.0,0.0
hAA1966,4861.0,61.0,8864.0,0.0
hAA1979,2584.0,124.0,5489.0,0.0
hAA1999,6656.0,77.0,10720.0,0.0
hAA2001,7985.0,0.0,7318.0,0.0
hAA3592,3479.0,0.0,3710.0,0.0
hAA3601,1503.0,0.0,1804.0,0.0
hAC7967,5411.0,0.0,5811.0,0.0
hAC7974,5758.0,0.0,7805.0,0.0
hAC7977,4168.0,0.0,6423.0,0.0
hAC7984,2084.0,0.0,3959.0,0.0
hAD1888,1482.0,0.0,2217.0,0.0
hAD1891,4131.0,0.0,6027.0,0.0
hAD1897,1809.0,0.0,3032.0,0.0
hAD1903,2417.0,0.0,4567.0,0.0
hAD2692,500.0,0.0,1235.0,0.0
hAD2905,367.0,0.0,462.0,0.0
hAD2926,1514.0,59.0,1607.0,0.0
hAD2958,1413.0,52.0,1608.0,0.0
hAA0400,41.0,0.0,19.0,0.0
hAA0408,656.0,0.0,2892.0,0.0
hAA0414,2875.0,0.0,4700.0,0.0
hAB0145,7847.0,0.0,5816.0,0.0
hAB0164,3148.0,0.0,4222.0,0.0
hAB0190,3378.0,0.0,4737.0,0.0
hAB7173,2430.0,0.0,2921.0,0.0
hAB7198,1022.0,0.0,1871.0,0.0
hAB7212,11514.0,0.0,46551.0,0.0
hAB7223,2805.0,0.0,7488.0,0.0
hAB8053,1014.0,0.0,1483.0,0.0
hAB8227,884.0,0.0,1628.0,0.0
hAB8263,434.0,0.0,571.0,0.0
hAB8352,0.0,30.0,122.0,0.0
hAC7641,1133.0,15.0,1785.0,0.0
hAC7699,3193.0,0.0,9052.0,0.0
hAC7717,5852.0,0.0,7997.0,0.0
hAC7735,1638.0,0.0,1531.0,0.0
hAA1464,11153.0,0.0,19569.0,0.0
hAA1466,22677.0,0.0,15338.0,0.0
hAA4998,394.0,0.0,958.0,0.0
hAA2385,1626.0,0.0,4114.0,0.0
hAA5007,1448.0,0.0,1998.0,0.0
hAA5008,7246.0,0.0,1461.0,0.0
hAA5360,1293.0,0.0,1634.0,0.0
hAA5369,3541.0,0.0,2043.0,0.0
hAA5379,17916.0,0.0,15401.0,0.0
hAA5398,1130.0,0.0,1164.0,0.0
hAA9109,1084.0,1.0,2267.0,0.0
hAA9202,24607.0,8.0,11439.0,0.0
hAA9207,2626.0,0.0,5721.0,0.0
hAA9218,1833.0,0.0,2002.0,0.0
hAB0139,4061.0,0.0,5501.0,0.0
hAD1347,1483.0,0.0,1837.0,0.0
hAA1132,1330.0,0.0,2429.0,0.0
hAA2044,2873.0,0.0,8931.0,0.0
hAB6746,1672.0,0.0,4874.0,0.0
hAC8129,8615.0,0.0,11567.0,0.0
hAC8900,1842.0,0.0,3619.0,0.0
hAC9005,926.0,0.0,3698.0,0.0
hAC9024,2769.0,0.0,2451.0,0.0
hAC9032,1357.0,0.0,1795.0,0.0
hAA1248,1481.0,0.0,1542.0,0.0
hAA1274,899.0,36.0,2324.0,0.0
hAA1279,14700.0,17.0,29344.0,0.0
hAA1282,1786.0,0.0,2681.0,0.0
hAA0383,11920.0,0.0,16283.0,0.0
hAA1461,1505.0,0.0,3110.0,0.0
chAB7233,5265.0,0.0,13713.0,19.0
chAA0450,2268.0,0.0,4613.0,2.0
xAA0102,2329.0,0.0,3555.0,0.0
xAA0104,4699.0,0.0,23932.0,0.0
xAA0089,1142.0,0.0,2106.0,0.0
xAA0089,1173.0,0.0,1972.0,0.0
xAA0089,705.0,33.0,1180.0,0.0
xAA0089,158.0,11.0,197.0,0.0
hAD0736,298.0,0.0,464.0,0.0
hAD0741,134.0,41.0,270.0,0.0
hAD0746,69.0,146.0,145.0,0.0
hAD0754,903.0,52.0,1439.0,0.0
hAD1314,781.0,0.0,1280.0,0.0
hAD1318,988.0,0.0,1489.0,0.0
hAD1337,968.0,0.0,1500.0,0.0
No_DNA,148.0,0.0,272.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,63.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,110.0,0.0,59.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,366.0,2.0,56.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD5202,1354.0,0.0,1796.0,6.0
hAD5315,3782.0,0.0,5630.0,0.0
hAD5325,3272.0,0.0,5102.0,0.0
hAD5458,2503.0,0.0,2940.0,0.0
hAD7802,1311.0,0.0,2460.0,0.0
hAD7808,1460.0,0.0,1617.0,0.0
hAD7811,2935.0,0.0,3148.0,0.0
hAD7814,2111.0,0.0,2935.0,0.0
hAA0094,2269.0,0.0,3590.0,0.0
hAA0210,1226.0,0.0,1414.0,0.0
hAA1138,713.0,0.0,1103.0,0.0
hAA1400,1220.0,0.0,1297.0,0.0
No_DNA,14.0,0.0,95.0,0.0
No_DNA,40.0,0.0,181.0,0.0
No_DNA,83.0,0.0,278.0,0.0
hAC1069,451.0,0.0,581.0,0.0
hAC1098,1056.0,0.0,1415.0,0.0
hAC1116,5841.0,0.0,13585.0,0.0
hAC2815,1930.0,0.0,2645.0,0.0
hAC2869,3375.0,0.0,6131.0,0.0
hAC2900,2149.0,0.0,3542.0,0.0
hAC2908,2600.0,0.0,2824.0,0.0
hAC8595,840.0,0.0,963.0,0.0
hAC8598,1259.0,0.0,1363.0,0.0
hAC8604,566.0,0.0,653.0,0.0
hAC8606,1947.0,0.0,3242.0,0.0
hAC8926,1873.0,0.0,3001.0,0.0
hAC8934,549.0,0.0,740.0,0.0
hAC8960,1109.0,0.0,1510.0,0.0
hAC9037,1998.0,0.0,1928.0,0.0
hAA8161,837.0,0.0,1141.0,0.0
hAA8174,2133.0,0.0,3314.0,0.0
hAA8373,4257.0,0.0,5520.0,0.0
hAA8382,3563.0,0.0,5312.0,0.0
hAA8410,8934.0,0.0,5921.0,0.0
hAA8478,1528.0,0.0,2238.0,0.0
hAB4961,1427.0,0.0,1982.0,0.0
hAB4964,1356.0,0.0,1719.0,0.0
hAB4969,662.0,0.0,1576.0,0.0
hAB4977,306.0,0.0,398.0,0.0
hAB5870,322.0,0.0,580.0,0.0
hAB5899,353.0,0.0,568.0,0.0
hAB5935,427.0,0.0,781.0,0.0
hAB5946,1136.0,0.0,2285.0,0.0
hAC1037,2659.0,0.0,3521.0,0.0
hAA0312,1199.0,0.0,1847.0,0.0
hAA0628,1633.0,0.0,2402.0,0.0
hAA0637,2248.0,0.0,3258.0,0.0
hAA0650,3036.0,0.0,3845.0,0.0
hAA0654,2618.0,0.0,2980.0,0.0
hAA2003,1435.0,0.0,2398.0,0.0
hAA2027,2691.0,0.0,3868.0,0.0
hAA2069,2224.0,0.0,2892.0,0.0
hAA2118,1965.0,0.0,2754.0,0.0
hAA2287,1071.0,0.0,1718.0,0.0
hAA2291,1091.0,0.0,2030.0,0.0
hAA2296,2111.0,0.0,3749.0,0.0
hAA2300,1644.0,0.0,1965.0,0.0
hAA8148,202.0,0.0,289.0,0.0
hAA8159,1151.0,0.0,1533.0,0.0
hAB4036,3079.0,0.0,3685.0,0.0
hAB4756,5266.0,0.0,7341.0,0.0
hAB5388,2836.0,0.0,4815.0,0.0
hAB6411,3564.0,0.0,6320.0,0.0
hAD5142,3359.0,0.0,5357.0,0.0
hAD5175,2057.0,0.0,3388.0,0.0
hAD5236,1496.0,0.0,2361.0,0.0
hAD5315,2708.0,0.0,3660.0,0.0
hAD6316,1443.0,0.0,2994.0,0.0
hAD6440,1532.0,0.0,2598.0,0.0
hAD6540,1449.0,0.0,1882.0,0.0
hAD6581,2145.0,0.0,2297.0,0.0
hAA0292,2034.0,0.0,2348.0,0.0
hAA0302,4456.0,0.0,3200.0,0.0
hAA0304,567.0,0.0,1509.0,0.0
hAB4880,1020.0,0.0,1257.0,0.0
hAB4955,4010.0,0.0,4714.0,0.0
hAB4966,9618.0,0.0,14480.0,0.0
hAC0017,990.0,0.0,1493.0,0.0
hAC0028,4092.0,0.0,6295.0,0.0
hAC0037,1898.0,0.0,2767.0,0.0
hAC0054,5706.0,0.0,9865.0,0.0
hAC0381,1788.0,0.0,2485.0,0.0
hAC0410,1806.0,0.0,2690.0,0.0
hAC0422,3033.0,0.0,4433.0,0.0
hAC0437,2157.0,0.0,2983.0,0.0
hAA0021,2251.0,0.0,3825.0,0.0
hAA0311,854.0,0.0,3178.0,0.0
hAA0761,2579.0,0.0,3167.0,0.0
hAA1174,1837.0,0.0,3144.0,0.0
hAE0260,799.0,0.0,1026.0,0.0
hAE0262,2204.0,0.0,3577.0,0.0
hAA5294,2283.0,0.0,3471.0,0.0
hAA5314,857.0,0.0,1510.0,0.0
hAA5319,1790.0,0.0,3249.0,0.0
hAA5338,1062.0,0.0,1629.0,0.0
hAA5553,5473.0,0.0,7330.0,0.0
hAA5562,2000.0,0.0,2830.0,0.0
hAA5567,4018.0,0.0,6865.0,0.0
hAA5578,2313.0,0.0,3519.0,0.0
hAB4281,813.0,0.0,1372.0,0.0
hAB4291,1918.0,0.0,2965.0,0.0
hAB4297,1748.0,0.0,2804.0,0.0
hAB4303,4977.0,0.0,5766.0,0.0
hAB4809,1517.0,0.0,2156.0,0.0
hAC8745,1381.0,0.0,1452.0,0.0
hAE0368,1307.0,0.0,2569.0,0.0
hAE0376,566.0,0.0,1216.0,0.0
hAE0380,632.0,0.0,1223.0,0.0
hAE0394,1097.0,0.0,2001.0,0.0
hAE0645,2069.0,0.0,2168.0,0.0
hAE0664,1521.0,0.0,2108.0,0.0
hAE0701,412.0,0.0,820.0,0.0
hAE0719,574.0,0.0,806.0,0.0
hAE0208,2752.0,0.0,4584.0,0.0
hAE0210,1087.0,0.0,1706.0,0.0
hAE0212,1097.0,0.0,1695.0,0.0
hAE0214,1104.0,0.0,1716.0,0.0
hAE0256,1104.0,0.0,1648.0,0.0
hAE0258,534.0,0.0,1071.0,0.0
hAC2476,778.0,0.0,1588.0,0.0
hAC2488,1626.0,0.0,2696.0,0.0
hAC2492,447.0,0.0,932.0,0.0
hAC2499,1763.0,0.0,2784.0,0.0
hAC2896,1329.0,0.0,2328.0,0.0
hAC2916,2662.0,0.0,3808.0,0.0
hAC2928,907.0,0.0,1616.0,0.0
hAC2930,1561.0,0.0,2692.0,0.0
hAC8234,1200.0,0.0,1639.0,0.0
hAC8244,1382.0,0.0,1968.0,0.0
hAC8281,2021.0,0.0,3034.0,0.0
hAC8290,567.0,0.0,658.0,0.0
hAC8715,2193.0,0.0,2057.0,0.0
hAC8734,1208.0,0.0,1489.0,0.0
hAC8737,2796.0,0.0,3915.0,0.0
hAB1572,487.0,0.0,1077.0,0.0
hAB1577,1042.0,0.0,2060.0,0.0
hAB1615,1136.0,0.0,1303.0,0.0
hAB1853,1510.0,0.0,2058.0,0.0
hAB1856,1997.0,0.0,1846.0,0.0
hAB1861,272.0,0.0,596.0,0.0
hAB1888,1658.0,0.0,2358.0,0.0
hAB9042,929.0,0.0,1453.0,0.0
hAB9086,1827.0,0.0,3308.0,0.0
hAB9114,999.0,0.0,1736.0,0.0
hAB9119,1052.0,0.0,1798.0,0.0
hAB9331,1141.0,0.0,1790.0,0.0
hAB9344,546.0,0.0,772.0,0.0
hAB9356,589.0,0.0,1052.0,0.0
hAB9372,682.0,0.0,1123.0,0.0
hAA5973,1173.0,0.0,1940.0,0.0
hAA5979,1900.0,0.0,3208.0,0.0
hAA6324,837.0,0.0,1563.0,0.0
hAA6331,1817.0,0.0,2917.0,0.0
hAA6337,1088.0,0.0,2504.0,0.0
hAA6354,2126.0,0.0,3469.0,0.0
hAA8369,1002.0,0.0,1882.0,0.0
hAA8377,334.0,0.0,688.0,0.0
hAA8385,699.0,0.0,1555.0,0.0
hAA8393,1382.0,0.0,1289.0,0.0
hAA8585,2054.0,0.0,1931.0,0.0
hAA8589,606.0,0.0,1705.0,0.0
hAA8600,840.0,0.0,956.0,0.0
hAA8607,357.0,0.0,576.0,0.0
hAB1561,1121.0,0.0,1625.0,0.0
hAA1163,3757.0,0.0,5396.0,0.0
hAA1326,941.0,0.0,1742.0,0.0
hAA1331,2256.0,0.0,3437.0,0.0
hAA1338,8205.0,0.0,8759.0,0.0
hAA1340,2886.0,0.0,4031.0,0.0
hAA2475,5296.0,0.0,10539.0,0.0
hAA2494,1617.0,0.0,2194.0,0.0
hAA2501,3085.0,0.0,3267.0,0.0
hAA2505,1472.0,0.0,1992.0,0.0
hAA2693,1401.0,0.0,2023.0,0.0
hAA2704,943.0,0.0,1544.0,0.0
hAA2712,4775.0,0.0,8324.0,0.0
hAA2718,2100.0,0.0,3316.0,0.0
hAA5961,1291.0,0.0,1987.0,0.0
hAA5966,1347.0,0.0,2109.0,0.0
hAC8926,1467.0,0.0,2159.0,0.0
hAC8934,629.0,0.0,1027.0,0.0
hAC8960,1597.0,0.0,2420.0,0.0
hAC9037,1806.0,0.0,2136.0,0.0
hAA0094,2046.0,0.0,3009.0,0.0
hAA0210,558.0,0.0,880.0,0.0
hAA1138,932.0,0.0,1513.0,0.0
hAA1400,1860.0,0.0,1884.0,0.0
No_DNA,85.0,0.0,149.0,0.0
No_DNA,16.0,0.0,88.0,0.0
No_DNA,0.0,0.0,96.0,0.0
No_DNA,95.0,0.0,192.0,0.0
hAA1140,2292.0,0.0,24062.0,0.0
hAA1146,12646.0,0.0,22622.0,0.0
hAA1154,1555.0,0.0,2206.0,0.0
hAB5899,430.0,0.0,659.0,0.0
hAB5935,910.0,0.0,1621.0,0.0
hAB5946,1436.0,0.0,3266.0,0.0
hAC1037,3268.0,0.0,5372.0,0.0
hAC1069,283.0,0.0,647.0,0.0
hAC1098,689.0,0.0,432.0,0.0
hAC1116,6065.0,0.0,14518.0,0.0
hAC2815,1517.0,0.0,2349.0,0.0
hAC2869,2644.0,0.0,4927.0,0.0
hAC2900,1246.0,38.0,2028.0,0.0
hAC2908,1589.0,0.0,2142.0,0.0
hAC8595,443.0,0.0,881.0,0.0
hAC8598,863.0,0.0,940.0,0.0
hAC8604,640.0,0.0,1033.0,0.0
hAC8606,1880.0,0.0,3352.0,0.0
hAA2296,2281.0,0.0,4874.0,0.0
hAA2300,1554.0,0.0,2167.0,0.0
hAA8148,391.0,0.0,462.0,0.0
hAA8159,993.0,0.0,1547.0,0.0
hAA8161,417.0,0.0,727.0,0.0
hAA8174,720.0,0.0,1771.0,0.0
hAA8373,2659.0,0.0,3390.0,0.0
hAA8382,1701.0,0.0,3042.0,0.0
hAA8410,8570.0,0.0,3962.0,0.0
hAA8478,958.0,12.0,1693.0,0.0
hAB4961,1110.0,0.0,1958.0,0.0
hAB4964,1112.0,0.0,2073.0,0.0
hAB4969,552.0,0.0,1511.0,0.0
hAB4977,282.0,0.0,558.0,0.0
hAB5870,346.0,0.0,771.0,0.0
hAD6581,1585.0,0.0,2001.0,0.0
hAA0292,3597.0,0.0,4309.0,0.0
hAA0302,5442.0,0.0,2891.0,0.0
hAA0304,667.0,0.0,2247.0,0.0
hAA0312,833.0,0.0,1534.0,0.0
hAA0628,1267.0,0.0,2319.0,0.0
hAA0637,506.0,0.0,555.0,0.0
hAA0650,405.0,0.0,688.0,0.0
hAA0654,2020.0,0.0,1977.0,0.0
hAA2003,1213.0,0.0,2130.0,0.0
hAA2027,1746.0,0.0,3121.0,0.0
hAA2069,2072.0,0.0,2933.0,0.0
hAA2118,1580.0,0.0,2696.0,0.0
hAA2287,1267.0,0.0,2128.0,0.0
hAA2291,1489.0,0.0,2835.0,0.0
hAD5202,1588.0,0.0,2395.0,0.0
hAD5315,3242.0,0.0,5757.0,0.0
hAD5325,4851.0,0.0,7712.0,0.0
hAD5458,1462.0,0.0,1929.0,0.0
hAD7802,650.0,0.0,1294.0,0.0
hAD7808,946.0,0.0,1233.0,0.0
hAD7811,1304.0,0.0,1751.0,0.0
hAD7814,906.0,0.0,1490.0,0.0
hAD5142,2679.0,0.0,4360.0,0.0
hAD5175,1594.0,0.0,2850.0,0.0
hAD5236,1007.0,0.0,1514.0,0.0
hAD5315,1737.0,0.0,2800.0,0.0
hAD6316,887.0,0.0,1774.0,0.0
hAD6440,2402.0,0.0,4442.0,0.0
hAD6540,1493.0,0.0,2201.0,0.0
hAD2989,1279.0,0.0,1864.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,16.0,0.0
No_DNA,0.0,0.0,0.0,58.0
No_DNA,0.0,0.0,0.0,41.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,67.0,22.0,0.0,0.0
No_DNA,80.0,62.0,0.0,0.0
No_DNA,122.0,56.0,18.0,0.0
No_DNA,94.0,65.0,0.0,0.0
No_DNA,79.0,66.0,7.0,0.0
No_DNA,70.0,60.0,0.0,0.0
No_DNA,37.0,51.0,0.0,0.0
xAA0100,2292.0,0.0,3517.0,0.0
xAA0101,983.0,0.0,1358.0,0.0
xAA0103,2296.0,0.0,7674.0,0.0
xAA0105,2445.0,0.0,3581.0,0.0
No_DNA,5206.0,0.0,7367.0,0.0
No_DNA,4844.0,0.0,6621.0,0.0
No_DNA,636.0,0.0,866.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD1890,4100.0,74.0,5350.0,40.0
hAD1893,985.0,88.0,1666.0,36.0
hAD1902,11697.0,75.0,13973.0,0.0
hAD1905,5033.0,71.0,5460.0,0.0
hAD2821,8521.0,36.0,11965.0,0.0
hAD2908,3024.0,42.0,2797.0,0.0
hAD2933,1468.0,60.0,2181.0,0.0
hAB7204,1602.0,0.0,2140.0,0.0
hAB7213,11221.0,0.0,17062.0,0.0
hAB7227,5435.0,0.0,7511.0,0.0
hAB8058,1216.0,0.0,2065.0,0.0
hAB8235,8440.0,0.0,18149.0,0.0
hAB8267,583.0,0.0,1093.0,0.0
hAB8425,2065.0,0.0,2677.0,0.0
hAC7648,2467.0,0.0,3971.0,0.0
hAC7705,5758.0,0.0,3116.0,0.0
hAC7721,2048.0,0.0,1451.0,0.0
hAC7738,5270.0,0.0,7050.0,0.0
hAC7970,2345.0,0.0,3793.0,0.0
hAC7976,2049.0,0.0,3379.0,0.0
hAC7980,3709.0,0.0,4620.0,0.0
hAC7986,9303.0,48.0,11163.0,0.0
hAA2372,2669.0,0.0,1341.0,0.0
hAA5009,1647.0,0.0,2578.0,0.0
hAA5365,1850.0,0.0,2605.0,0.0
hAA5371,4989.0,0.0,6451.0,0.0
hAA5394,4223.0,0.0,5781.0,0.0
hAA5399,1315.0,0.0,4352.0,0.0
chAA9172,22612.0,0.0,13983.0,0.0
hAA9205,4924.0,0.0,8646.0,0.0
hAA9216,3772.0,0.0,5915.0,0.0
hAA9237,176.0,0.0,1007.0,0.0
hAB0140,5454.0,0.0,4644.0,0.0
hAB0148,2260.0,0.0,4165.0,0.0
hAB0169,4460.0,0.0,6271.0,0.0
hAB0213,7059.0,0.0,7287.0,0.0
hAB7177,851.0,25.0,1402.0,0.0
hAC8153,1400.0,0.0,2262.0,0.0
hAC8956,0.0,0.0,198.0,0.0
hAC9014,2087.0,0.0,3153.0,0.0
hAC9026,2994.0,0.0,6966.0,0.0
hAC9070,3353.0,0.0,3462.0,0.0
hAA1254,5686.0,0.0,13418.0,0.0
hAA1275,1665.0,0.0,2004.0,0.0
hAA1280,949.0,0.0,1535.0,0.0
hAA1284,1622.0,0.0,2563.0,0.0
hAA1457,2348.0,0.0,2364.0,0.0
hAA1463,3529.0,0.0,5951.0,0.0
hAA1465,9202.0,0.0,13929.0,0.0
hAA1467,12138.0,0.0,7472.0,0.0
hAA5002,1616.0,0.0,2169.0,0.0
hAA5004,2197.0,12.0,3246.0,0.0
hAD1376,2290.0,0.0,1255.0,0.0
hAD1381,1860.0,0.0,2336.0,0.0
hAD1395,283.0,0.0,429.0,0.0
hAD1423,1831.0,0.0,2277.0,0.0
hAD0739,1522.0,0.0,2032.0,0.0
hAD0745,251.0,0.0,328.0,0.0
hAD0752,397.0,0.0,659.0,0.0
hAD0765,563.0,0.0,810.0,0.0
hAD1315,1611.0,0.0,2447.0,0.0
hAD1331,4677.0,0.0,6870.0,0.0
hAD1342,1371.0,0.0,1880.0,0.0
hAD1349,1015.0,0.0,1783.0,0.0
hAA1742,877.0,0.0,1652.0,0.0
hAA2462,784.0,0.0,1121.0,0.0
hAC8121,5672.0,0.0,19604.0,0.0
hAB1240,522.0,0.0,760.0,0.0
hAB1250,842.0,0.0,2290.0,0.0
hAB1258,8910.0,0.0,11789.0,0.0
hAB6013,1739.0,0.0,2000.0,0.0
hAB6070,4622.0,0.0,10287.0,0.0
hAB6083,3879.0,0.0,2971.0,0.0
hAB6127,608.0,0.0,793.0,0.0
hAB6577,846.0,0.0,1207.0,0.0
hAB6585,1191.0,0.0,956.0,0.0
hAB6615,1528.0,0.0,1694.0,0.0
hAB6621,4056.0,0.0,4724.0,0.0
hAD0716,1204.0,0.0,1818.0,0.0
hAD0721,689.0,0.0,1033.0,0.0
hAD0723,372.0,0.0,570.0,0.0
hAD0728,1086.0,0.0,1506.0,0.0
hAE0069,27383.0,0.0,65535.0,0.0
hAE0071,3904.0,0.0,7529.0,0.0
hAE0850,6603.0,0.0,12874.0,0.0
hAE0874,16555.0,0.0,29720.0,0.0
hAE0898,9045.0,0.0,14838.0,0.0
hAE0922,3668.0,0.0,4099.0,0.0
hAE0856,6170.0,0.0,17673.0,0.0
hAE0880,2126.0,0.0,3269.0,0.0
hAE0904,7335.0,0.0,11122.0,0.0
hAE0928,6545.0,0.0,10857.0,0.0
hAB0946,864.0,0.0,1791.0,0.0
hAB0965,5569.0,0.0,9069.0,0.0
hAB0968,1195.0,0.0,3256.0,0.0
hAB0992,4958.0,0.0,7260.0,0.0
hAB1238,2527.0,0.0,7411.0,0.0
hAC4348,1225.0,0.0,1978.0,0.0
hAD1739,858.0,0.0,948.0,0.0
hAD1763,2382.0,0.0,2462.0,0.0
hAD1780,1494.0,0.0,1780.0,0.0
hAD1789,992.0,0.0,1832.0,0.0
hAD2202,1634.0,0.0,2335.0,0.0
hAD2289,871.0,0.0,1497.0,0.0
hAD2444,425.0,0.0,537.0,0.0
hAD2505,1680.0,0.0,2517.0,0.0
hAE0017,1738.0,0.0,2503.0,0.0
hAE0019,513.0,0.0,932.0,0.0
hAE0021,5856.0,0.0,2307.0,0.0
hAE0023,2083.0,0.0,2269.0,0.0
hAE0065,4347.0,0.0,5384.0,0.0
hAE0067,1995.0,0.0,4864.0,0.0
hAC0771,872.0,0.0,1136.0,0.0
hAC0776,483.0,0.0,744.0,0.0
hAC0781,1818.0,0.0,1878.0,0.0
hAC0792,2806.0,0.0,4123.0,0.0
hAC1081,5103.0,0.0,7465.0,0.0
hAC1085,8872.0,0.0,5558.0,0.0
hAC1087,1904.0,0.0,3059.0,0.0
hAC1096,4362.0,0.0,6268.0,0.0
hAC4130,4887.0,0.0,7602.0,0.0
hAC4133,5461.0,0.0,7140.0,0.0
hAC4139,4971.0,0.0,6636.0,0.0
hAC4155,1401.0,0.0,2632.0,0.0
hAC4329,2024.0,0.0,3423.0,0.0
hAC4335,4640.0,8.0,6028.0,0.0
hAC4345,1816.0,28.0,2988.0,0.0
hAA9284,788.0,0.0,1310.0,0.0
hAA9294,2499.0,0.0,2566.0,0.0
hAA9326,4636.0,0.0,7477.0,0.0
hAA9595,2296.0,0.0,3100.0,0.0
hAA9608,1833.0,0.0,4474.0,0.0
hAA9622,2083.0,0.0,3385.0,0.0
hAA9653,1519.0,0.0,2161.0,0.0
hAB7326,1074.0,0.0,1663.0,0.0
hAB7331,2503.0,0.0,3384.0,0.0
hAB7346,1748.0,0.0,2845.0,0.0
hAB7349,2039.0,0.0,3397.0,0.0
hAB7655,495.0,0.0,918.0,0.0
hAB7671,2939.0,0.0,3963.0,0.0
hAB7707,4268.0,0.0,8615.0,0.0
hAB7732,2100.0,0.0,2746.0,0.0
hAA3652,1138.0,0.0,1532.0,0.0
hAA3663,1052.0,0.0,1142.0,0.0
hAA4010,1421.0,0.0,2309.0,0.0
hAA4030,831.0,0.0,1049.0,0.0
hAA4069,1319.0,0.0,2049.0,0.0
hAA4082,717.0,0.0,1216.0,0.0
hAA7096,4499.0,0.0,6705.0,0.0
hAA7111,2233.0,0.0,3475.0,0.0
hAA7126,2620.0,0.0,4002.0,0.0
hAA7142,4947.0,0.0,6327.0,0.0
hAA7357,2215.0,0.0,3351.0,0.0
hAA7377,1464.0,0.0,2195.0,0.0
hAA7388,1439.0,0.0,2170.0,0.0
hAA7392,4322.0,0.0,5405.0,0.0
hAA9269,2017.0,0.0,2677.0,0.0
hAA0425,2782.0,0.0,2950.0,0.0
hAA0590,3014.0,0.0,3281.0,0.0
hAA0600,3639.0,0.0,2233.0,0.0
